PartID,CoreClock,BoostClock,Memory,Chipset,Length,Color,TDP,ChipsetID
f878dc12-0f0c-4dff-aaf3-4f0dbc69bd54,1290.0,1430.0,4.0,GeForce GTX 1050 Ti,172.0,Black / Orange,75.0,42
88d9ee77-8206-44ea-9f5a-48e1511f398a,1500.0,1845.0,8.0,GeForce RTX 3070,275.0,Black / Silver,220.0,25
d2e393ad-267c-41d9-96bd-d469db43aba3,1252.0,1506.0,2.0,GeForce GT 1030,150.0,Black,30.0,51
b8cc763f-00e1-47cf-b1ac-d61a8d2a38bf,1626.0,2491.0,8.0,Radeon RX 6600,220.0,Black / White,,7
7abb3506-5483-42e6-9428-b4b40fd42f50,1260.0,1755.0,12.0,GeForce RTX 3080 12GB LHR,320.0,Black / Silver,,59
784f23a9-d52b-4944-9b4a-f3ac65c21f53,925.0,975.0,4.0,Radeon Pro WX 4100,168.0,Blue,50.0,99
05ac11b0-f223-4ba8-8a53-15ef815267a8,1410.0,1650.0,4.0,GeForce GTX 1650 G6,212.0,Black / Silver,,28
8909a06e-ccb1-4e43-9492-2df2c2b1cfaf,1320.0,1882.0,12.0,GeForce RTX 3060 12GB,275.0,Black / Silver,,1
ac284f8c-b0fb-44dd-a447-bfe66010fd13,1825.0,2425.0,16.0,Radeon RX 6900 XT,324.0,Silver / Black,300.0,36
4447350f-d281-4c83-9896-d678e3b00a45,950.0,,3.0,Radeon HD 7970,280.0,Black / Silver,,100
8935d41b-c93f-4f6b-b858-deddac8bb0ad,1700.0,2170.0,16.0,Radeon RX 6800,310.0,Black,250.0,18
b088e39d-2bd3-4943-ba46-b9cb7a8b8145,1607.0,1845.0,4.0,Radeon RX 5500 XT,178.0,Black,130.0,80
9c655bd1-2483-44fe-85cd-5058f2b7b87b,1530.0,1845.0,6.0,GeForce GTX 1660 SUPER,210.0,Black,125.0,22
fd2da4ec-6056-40cd-8bb3-48a4f838fb4e,1825.0,2285.0,16.0,Radeon RX 6900 XT,286.0,Black / Silver,300.0,36
2f47e711-543d-42ea-9ac9-813fc52dd682,1410.0,1620.0,4.0,GeForce GTX 1650 G6,167.0,Black,,28
b4cf48dc-a4f0-4282-8388-2ac699ed6ff0,1365.0,1680.0,6.0,GeForce RTX 2060,202.0,Gray / Black,160.0,24
9dd521cd-0e52-4b7f-b071-7f67096ba0ba,1700.0,2599.0,12.0,Radeon RX 7700 XT,332.0,Black,,45
3950051e-ba67-4184-b434-45d9fb715316,1440.0,1845.0,10.0,GeForce RTX 3080 10GB,252.0,Black / Silver,,29
e4b6491b-22a9-4ed6-a2cc-8347d186ab10,1320.0,1807.0,12.0,GeForce RTX 3060 12GB,177.0,Black,,1
d9ea8089-222f-4f84-aadc-0102d45ff7a5,1354.0,1455.0,4.0,Quadro P1000,145.0,Black,47.0,101
f89b7123-6ed7-41f3-b7a9-9e960ac3b61b,1290.0,1392.0,4.0,GeForce GTX 1050 Ti,145.0,Black,75.0,42
365c70a5-527c-4823-990f-3403f6296ef5,1365.0,1695.0,12.0,GeForce RTX 3080 Ti,300.0,Black,350.0,37
0bc99d0b-55ee-420b-b2b2-b864144f9a42,1485.0,1860.0,4.0,GeForce GTX 1650 G5,202.0,Black,,70
77d926d5-3a8c-49e1-b17c-ba9a0cb76178,1700.0,,16.0,Radeon RX 6800,310.0,Black / Silver,250.0,18
e9b6e290-ee20-4efb-811d-c2cfb9f24c37,1560.0,1860.0,24.0,GeForce RTX 3090 Ti,300.0,Black,450.0,43
eb10a24c-87f2-4975-bcd8-32d08de7017f,1500.0,1935.0,8.0,GeForce RTX 3070 LHR,318.0,Black / Silver,,27
96d93a8c-5feb-4588-b405-2862a6d68cc8,1320.0,1807.0,8.0,GeForce RTX 3060 8GB,200.0,Black,,33
418eef7d-c6ef-488d-9354-fdcaca090db7,902.0,,12.0,Quadro K6000,267.0,Black / Silver,225.0,102
3d957eb7-493c-4c9b-ad66-76e1e2df6687,1825.0,2285.0,16.0,Radeon RX 6900 XT,310.0,Black / Silver,300.0,36
b7ea914a-9d8a-4b1b-91ed-36c25612c825,1410.0,1785.0,8.0,GeForce RTX 3060 Ti LHR,275.0,Silver / Black,,30
53768812-3e41-4c45-af01-b9cbfb46e797,1607.0,1721.0,8.0,GeForce GTX 1070 Ti,267.0,,180.0,103
c4c87cdc-0f84-4d81-8e9f-6fbc2a933f89,1440.0,1770.0,24.0,Quadro RTX 6000,267.0,Black / Silver,295.0,104
cbaf9e88-99ed-4bb9-afc8-12dddf63b639,1266.0,1506.0,2.0,GeForce GT 1030,169.0,Black / Blue,30.0,51
4d2d3e39-9a76-485d-9605-8a9ddf39e59c,1500.0,1725.0,8.0,GeForce RTX 3070,305.0,Black / Silver,220.0,25
6be387be-5ddf-4246-bbbe-c19c4f36b4ce,902.0,,2.0,GeForce GT 730,180.0,Black / Blue,49.0,40
75eb486c-089e-4146-aa4a-faed158bcbb1,1968.0,,8.0,Radeon RX 6600 XT,303.0,Black,160.0,35
d6ffd0dd-d3d3-4d26-a2ee-44a74bb59558,1968.0,2607.0,8.0,Radeon RX 6600 XT,282.0,Black / Silver,160.0,35
d68aefb0-4b5e-4a68-afb1-de5d76b6e5a3,1485.0,1860.0,4.0,GeForce GTX 1650 G5,245.0,Black,,70
55579b00-98ce-464c-971b-05a86cc17e28,1365.0,1860.0,12.0,GeForce RTX 3080 Ti,293.0,Black / Silver,350.0,37
fb35e182-3a61-42ba-936e-5ea6ff9db70e,1440.0,1755.0,10.0,GeForce RTX 3080 10GB,320.0,Black,,29
8862f196-31ea-4221-807f-43eea50dfe59,1740.0,1785.0,4.0,GeForce GTX 1630,151.0,Black / Gray,,67
344eb90d-8f5e-4895-b780-5436e5a648ed,1410.0,1785.0,8.0,GeForce RTX 3060 Ti LHR,296.0,Black,,30
8814345c-a264-4ce2-b286-3d7ae5a432b3,1257.0,1405.0,8.0,Radeon RX 580,270.0,Black / Red,185.0,12
87461c0e-3e9b-4cf1-be6b-dd5671e22d9f,1365.0,1680.0,6.0,GeForce RTX 2060,247.0,Silver / Black,160.0,24
1ecf5976-787f-4b44-ad35-97cb7e2ec72f,2310.0,2595.0,16.0,GeForce RTX 4060 Ti,250.0,Black,,13
5bb97f4a-26b5-4885-a26f-dc1f1e3268be,1227.0,1468.0,2.0,GeForce GT 1030,173.0,Black,30.0,51
c06b7c09-b3db-4c2f-a9b3-1cc446c622de,1968.0,2602.0,8.0,Radeon RX 6600 XT,215.0,Black / Silver,160.0,35
56fa8e7c-b579-46eb-a059-a6496f671132,1440.0,1770.0,10.0,GeForce RTX 3080 10GB,318.0,Black,,29
9111bd69-5230-44fd-ba11-e259401b11b4,1650.0,1860.0,8.0,GeForce RTX 2080 SUPER,300.0,Black,250.0,62
3e626c4d-18ea-4dc1-9305-1d075b35c984,1410.0,1770.0,8.0,GeForce RTX 3060 Ti LHR,281.0,Black,,30
0d6dc8e8-e3c8-414f-9e1a-14905aebbc10,1100.0,1183.0,2.0,Radeon RX 550 - 512,192.0,Black,,60
77650b2f-3587-4565-9a99-988772fa6e60,2055.0,2694.0,8.0,Radeon RX 6650 XT,251.0,Black,,14
f10dcea4-039e-47cc-8793-3ee6859e3ee6,1260.0,1830.0,12.0,GeForce RTX 3080 12GB LHR,319.0,Black,,59
381ab276-1bb9-4a26-91f4-4ac93013cc0f,1923.0,,4.0,Radeon RX 6400,201.0,Black,,57
a38a2a04-d274-46f7-bad9-25a88e145aa9,1605.0,1980.0,8.0,Radeon RX 5700 XT,283.0,Black,225.0,49
855c3483-a81d-44c4-92d2-a8d550864dac,1058.0,,2.0,GeForce GTX 770,271.0,Black / Red,230.0,105
4b4d57ea-de79-40f8-a0e3-897c7011a38f,1410.0,1650.0,4.0,GeForce GTX 1650 G6,191.0,Black / Silver,,28
83614bff-b7f2-4ff2-b48f-139473fde9f7,1920.0,2595.0,12.0,GeForce RTX 4070,329.0,Black / Silver,,2
69d0faa3-5a7f-4501-b9ba-46874347ab85,2310.0,2595.0,16.0,GeForce RTX 4060 Ti,250.0,Black,,13
551c9aed-29da-415a-ae6b-7eca6e7a1aca,1395.0,1755.0,24.0,GeForce RTX 3090,328.0,Black,350.0,31
6a9dd50a-6fb1-45a7-81e7-ea098f50c39f,1500.0,1725.0,8.0,GeForce RTX 3070,285.0,Black / Silver,220.0,25
aa97fff4-0b50-42db-bd81-f196ab990bcd,1968.0,2593.0,8.0,Radeon RX 6600 XT,220.0,Black,160.0,35
ac1b9295-efb7-47bc-a2d8-fd6059e7d510,1830.0,2505.0,8.0,GeForce RTX 4060,260.0,Black,,15
62105509-4c8a-42b7-aa38-6eec3e01d671,876.0,891.0,2.0,Quadro K420,160.0,Black / Green,41.0,106
a58bdfd4-b695-4a56-a4bc-f93bb47d66c0,420.0,1425.0,4.0,T400 4GB,156.0,Black / Gray,,107
e351eed7-1d25-43ca-b448-2977998bf326,2188.0,2607.0,8.0,Radeon RX 6600 XT,274.0,Black,160.0,35
ddfd2d1a-ac2f-448c-b5fb-ff06393d37a3,1855.0,2499.0,32.0,Radeon PRO W7800,280.0,Black,,108
c176cf23-4305-4c16-af32-5d7ff0ce7910,1266.0,1354.0,2.0,Quadro P620,145.0,Black,40.0,109
70f9d93c-aa49-4fef-9e94-95685bbaec08,1777.0,1860.0,8.0,GeForce RTX 3050 8GB,296.0,Black,,34
e70f87fe-d65c-4105-8c4b-366714c0580f,1506.0,1746.0,6.0,GeForce GTX 1060 6GB,277.0,Black / Red,,69
3e3f7986-8a15-4165-be7f-317c015de220,925.0,1219.0,4.0,Radeon Pro WX 3100,168.0,Blue,50.0,110
e3bf3dea-b5e4-4efe-954d-2053a535380a,1575.0,1770.0,8.0,GeForce RTX 3070 Ti,318.0,Black / Silver,290.0,21
27661a59-a6e3-4319-9432-7e693d2ba3e4,1530.0,1755.0,4.0,GeForce GTX 1650 SUPER,206.0,Black,100.0,53
98ec441a-85ad-408e-a1ed-9bee5a873d52,1440.0,1710.0,10.0,GeForce RTX 3080 10GB,285.0,Black,,29
c527e59d-b658-4c71-9f13-77f87023a7a9,1365.0,1680.0,6.0,GeForce RTX 2060,226.0,Black / Gray,160.0,24
6dce56d2-9394-4389-a0e7-2911b201081f,824.0,,8.0,FirePro W7100,279.0,Black / Red,150.0,111
2aaca956-f7e0-4b99-a8c4-5817aa0115bc,1607.0,1733.0,16.0,Quadro P5000,,Black / Green,180.0,112
c7bd3b96-fc7b-4646-a396-b5f2a944aa82,1920.0,2505.0,12.0,GeForce RTX 4070,250.0,Black / Silver,,2
07b53713-66b7-4e44-a710-04dfdb6634db,1825.0,2525.0,16.0,Radeon RX 6900 XT,270.0,Black,300.0,36
10e16713-65eb-4e51-bde5-86b2e7dab7eb,1405.0,1425.0,8.0,Radeon RX 580,279.0,Black / White,185.0,12
8c9ff865-e339-4356-9f81-46e1ddf77380,902.0,,2.0,GeForce GT 730,146.0,Black / White,49.0,40
217ac93c-d39c-4f8a-a442-494907e9954a,1485.0,1740.0,4.0,GeForce GTX 1650 G5,182.0,Black,,70
b393b6ee-6328-47cb-a44c-7da6e5fa0b98,1354.0,1900.0,8.0,Radeon Pro W5500,241.0,Blue / White,125.0,113
227ebe5b-4bca-4ffe-a501-6c3a6986b3ca,1500.0,1860.0,6.0,GeForce GTX 1660 Ti,243.0,Black / White,120.0,61
6d5a3eb6-2bc0-42ac-a124-0ee356a8131d,926.0,1206.0,8.0,Radeon Pro WX 5100,173.0,Blue,75.0,114
78317a18-07f7-40b6-8d3b-490dbdb24e90,1410.0,1620.0,4.0,GeForce GTX 1650 G6,170.0,Black / White,,28
8d12f1d0-d51f-41b7-96b2-a7635936c3e3,1075.0,1000.0,12.0,GeForce GTX Titan X,267.0,Black / Silver,,115
8f9ad98c-405a-4e98-be8b-721c9ed73519,2331.0,2580.0,8.0,Radeon PRO W6600,241.0,Blue,,116
8d4e04d5-6add-4a45-a462-c9313c646a52,735.0,1560.0,16.0,RTX A4000,242.0,Black,140.0,71
cf97379c-f8e0-4884-add5-8d8d418aecdc,1070.0,1170.0,2.0,Quadro P400,145.0,Black,30.0,117
590ca8be-0148-47e1-b6df-307b9f35e0a2,902.0,,2.0,GeForce GT 730,150.0,Black,49.0,40
82fb32fa-f87c-4584-afc9-a37baf6e5f17,1410.0,1635.0,4.0,GeForce GTX 1650 G6,197.0,Black,,28
6bc1a6d0-0ff2-4c25-9ec2-96b1e877045a,1290.0,1544.0,2.0,GeForce GT 1030,145.0,Black,30.0,51
6838761a-ef3a-4628-aee7-fe793fbbc50e,1006.0,1072.0,3.0,GeForce GTX 780 Ti,266.0,Black / Silver,250.0,118
27e95f24-fe2c-4e49-adee-203402a218ee,1410.0,1785.0,8.0,GeForce RTX 3060 Ti,275.0,Black / Silver,200.0,11
61e60c86-a21c-44aa-b840-d81e27687745,1440.0,1740.0,10.0,GeForce RTX 3080 10GB LHR,305.0,Black,,41
bf1da06c-e440-4134-a3bc-6b76784280e5,1825.0,2495.0,16.0,Radeon RX 6900 XT,340.0,Black,300.0,36
22000dd7-196c-48af-a9a2-d42767779ac3,1575.0,1830.0,8.0,GeForce RTX 3070 Ti,300.0,Black / Silver,290.0,21
a3d1211f-3076-4421-8df7-a5b216e871c8,1500.0,1725.0,8.0,GeForce RTX 3070 LHR,294.0,Black / Silver,,27
3d415a6b-d03c-4f59-9c76-e4e824c38918,1410.0,1620.0,4.0,GeForce GTX 1650 G6,212.0,Black / Silver,,28
0d783bbb-e650-4f28-ab04-7cf32ae656b4,1530.0,1785.0,6.0,GeForce GTX 1660 SUPER,235.0,Black,125.0,22
05a2c2ff-d68f-43af-ae95-3bd81f4d638e,1000.0,1493.0,5.0,Quadro P2200,201.0,,75.0,119
8e529a9c-f8fa-417d-ac29-cb72b126cd72,1410.0,1620.0,4.0,GeForce GTX 1650 G6,197.0,Black,,28
89c36ee3-1c9d-4403-b20f-62d0fb938f3b,1410.0,1710.0,4.0,GeForce GTX 1650 G6,245.0,Black,,28
04aff565-baa4-463f-a1b0-8ec655113f6d,2310.0,2535.0,8.0,GeForce RTX 4060 Ti,170.0,Black,,13
cfc633bc-f425-4306-82e4-b511378a3ab3,1260.0,1710.0,12.0,GeForce RTX 3080 12GB LHR,285.0,Black,,59
34d7a45e-4d10-43ae-ae7f-401df57fdc17,1365.0,1800.0,12.0,GeForce RTX 3080 Ti,300.0,Black,350.0,37
d1fc23b2-0938-4ed3-86d3-dc5f10f4905f,2055.0,2694.0,8.0,Radeon RX 6650 XT,260.0,Silver / Black,,14
196e1457-b54a-4d73-9c07-af1fab7bdbe6,2310.0,2685.0,8.0,GeForce RTX 4060 Ti,250.0,Black,,13
a1c0b46f-eb4b-422c-9988-7d0e1501f214,1350.0,1635.0,11.0,GeForce RTX 2080 Ti,269.0,Black / Clear,250.0,55
116c46df-220a-4bf2-bb61-64b761e50c11,1500.0,1920.0,8.0,GeForce RTX 3070 LHR,335.0,Black / Silver,,27
99d9f408-eb7b-44b0-9849-81a676e4afa7,1550.0,1777.0,8.0,GeForce RTX 3050 8GB,202.0,Black,,34
c112e6b8-cc97-4b86-908b-4ea018bc05ee,1825.0,,16.0,Radeon RX 6900 XT,267.0,Black / Silver,300.0,36
3bf02ae9-c8e9-450c-905e-85921a7e821d,1065.0,1395.0,4.0,T1000 4GB,156.0,Black / Gray,,120
31241e9a-64fa-4c7f-9afd-f79de973bf16,1227.0,1468.0,2.0,GeForce GT 1030,,Black / Silver,30.0,51
592563fc-7ae7-4c87-9a5c-0a17c6543ee7,1825.0,2600.0,16.0,Radeon RX 6900 XT,270.0,Black,300.0,36
c3f8b186-c01b-4eb2-8885-3c40972fe01e,1410.0,1785.0,4.0,GeForce GTX 1650 G6,206.0,Black,,28
faa59e9f-570d-429a-a54c-6d7f0ca0b448,1500.0,1770.0,6.0,GeForce GTX 1660 Ti,268.0,Black,120.0,61
e332a86c-a747-486c-ba2d-f64ef610425e,1925.0,2360.0,16.0,Radeon RX 6800 XT,340.0,Black,300.0,6
6da39bb2-4a6e-4ccb-90ba-55a6a80c4c68,1243.0,1930.0,8.0,Radeon Pro W5700,267.0,Blue / Silver,205.0,121
29befc1f-cb0d-40eb-9fd3-4fe7b082e752,1400.0,1700.0,16.0,Radeon Pro VII,305.0,Blue / Silver,250.0,122
06cad8d2-4221-4cae-8989-09d95872d86a,,,2.0,Radeon HD 5450,,Black / Red,19.1,78
f2af98dc-623f-4705-9b32-205c83caff1c,1700.0,2599.0,12.0,Radeon RX 7700 XT,328.0,Black,,45
86a1bc69-2f70-4b95-8043-b1e2b40c21a6,2205.0,2505.0,16.0,GeForce RTX 4080,329.0,Black,,17
5108f790-8a85-4187-83ab-304eb19a2dae,772.0,,4.0,Radeon R9 290X,292.0,Black / Red,,123
cc381717-b9c1-49ae-be87-33d5ade8d865,1395.0,1725.0,24.0,GeForce RTX 3090,320.0,Black,350.0,31
febe2384-b057-43a0-864f-77d1e495bcc4,954.0,,2.0,GeForce GT 710,144.0,Black,25.0,58
e340a2a8-d7c7-48a7-b9ec-6991b5c9f4cf,1100.0,1071.0,4.0,Radeon RX 550 - 512,152.0,Black / Red,,60
a6c6db42-7823-4f60-a371-0259cbd2e628,1825.0,2365.0,16.0,Radeon RX 6900 XT,340.0,Black,300.0,36
5ff5f211-4b2b-4c13-81c3-cb354fe2242c,800.0,,2.0,Radeon HD 7750,130.0,Red,55.0,124
95e64efb-5c62-457e-ae6f-73598df7d0d1,1920.0,2505.0,12.0,GeForce RTX 4070,297.0,Black / Silver,,2
93306ca8-3545-44f8-884d-01f1747bf80f,1410.0,1650.0,4.0,GeForce GTX 1650 G6,200.0,Black,,28
8d6f45b1-a22f-4eaa-8fea-cfd75745bd77,1440.0,1710.0,10.0,GeForce RTX 3080 10GB LHR,285.0,Black,,41
6bd5f4f8-fdcc-4837-a1cf-a487d9b6bd50,1365.0,1755.0,6.0,GeForce RTX 2060,226.0,Black / Gray,160.0,24
08b11c35-6ece-46b2-9ef6-3ab1f29d07e6,1530.0,1830.0,6.0,GeForce GTX 1660,174.0,Black / White,120.0,52
83e6d568-74a6-47f4-9a31-7955093ebeae,1500.0,1755.0,8.0,GeForce RTX 3070 LHR,300.0,Black,,27
1c165704-4709-4dbe-ad6d-be562aeedccd,902.0,927.0,2.0,GeForce GT 730,170.0,Blue,49.0,40
e563eb52-d5be-4e50-a00c-6751d5eea515,902.0,,2.0,GeForce GT 730,146.0,Black / Gold,49.0,40
41a4eea2-44f3-4b2e-b352-fd3b79052d82,1825.0,2525.0,16.0,Radeon RX 6900 XT,277.0,Black / Silver,300.0,36
b036c02c-68b6-4ca1-b10f-1254b1600360,1365.0,1710.0,6.0,GeForce RTX 2060,268.0,Black / Silver,160.0,24
fa86ba0a-7886-48cd-a2f6-6c782df950a4,1046.0,,4.0,Quadro K2200,202.0,Black / Green,68.0,125
3faa1259-9169-4051-9cef-10f2363c5cfa,1506.0,1683.0,8.0,GeForce GTX 1070,267.0,Black / Red,150.0,54
603cffed-8462-4c8d-9ffa-4a077348148a,540.0,,0.25,Quadro NVS 295,168.0,Black / Green,23.0,126
60a6521d-9707-40b1-84c0-7bccb0d9afa7,2321.0,2581.0,12.0,Radeon RX 6700 XT,267.0,Silver / Black,230.0,3
783d417f-e19a-43a7-b7aa-c020bae8b336,925.0,1219.0,2.0,Radeon Pro WX 2100,145.0,Blue,35.0,127
ff138fe1-5c9f-48c2-9a7b-1c8075daf233,1354.0,1455.0,2.0,Quadro P600,145.0,Black,40.0,128
d8c12d27-f3da-4e0a-a8f7-b54e67a434f4,1575.0,1890.0,8.0,GeForce RTX 3070 Ti,356.0,Gray / Black,290.0,21
241a14ad-64d7-4dcc-b88d-5abd7e5aabbb,1200.0,1500.0,16.0,Radeon Pro WX 9100,267.0,Blue,230.0,129
14bda94d-416f-4259-8681-54c8dc9d1dbc,876.0,,1.0,Quadro K600,160.0,Black / Green,41.0,130
b3c09783-fd16-4530-95ad-c0846efcd70c,730.0,,2.0,Radeon R7 240,159.0,Black / Red,30.0,32
3029ee9a-10e2-4bc1-af9e-fd4a681274eb,1700.0,2190.0,16.0,Radeon RX 6800,324.0,Black,250.0,18
23826554-2bd1-4f74-b857-c02e561cc3c2,700.0,,2.0,GeForce GT 730,145.0,White,49.0,40
5877ed5c-dcdf-46c0-b319-b55b535ee0ea,1607.0,1845.0,8.0,Radeon RX 5500 XT,178.0,Black,130.0,80
73a5beb3-2261-4ef9-9f5c-80183d21c533,1260.0,1755.0,12.0,GeForce RTX 3080 12GB LHR,263.0,Black,,59
1b39c883-ff99-4369-a1d9-811d9941c7e1,1260.0,1830.0,12.0,GeForce RTX 3080 12GB LHR,252.0,Black,,59
80394479-6e64-4a70-b6d2-8443cea6e1cb,750.0,,1.0,Radeon HD 4670,167.0,Black,59.0,131
6e808480-544d-470d-837f-0207b3244e94,1260.0,1710.0,12.0,GeForce RTX 3080 12GB LHR,320.0,Black,,59
57cf9afe-93d7-42ab-b108-3cf5ef98bdde,1500.0,1830.0,6.0,GeForce GTX 1660 Ti,301.0,Black,120.0,61
8e333126-915d-4bf1-b6ec-511acd03b15c,1500.0,1725.0,8.0,GeForce RTX 3070 LHR,285.0,Black,,27
df3df793-a80e-4319-8bb8-5efc710ca319,1440.0,1845.0,10.0,GeForce RTX 3080 10GB LHR,319.0,Black,,41
5e28e2da-d5a2-48f0-9786-fc4422748c7b,1365.0,1665.0,12.0,GeForce RTX 3080 Ti,318.0,Black / Silver,350.0,37
37a48082-ef48-4d34-9ee9-b10a9bc7cc5d,1607.0,1733.0,8.0,GeForce GTX 1080,267.0,Black / Silver,180.0,66
3d38528a-7eec-4e8b-8784-2214f7f07e7e,1175.0,1336.0,4.0,Radeon RX 560 - 1024,194.0,Black,,132
4838c86f-e069-45e7-842c-ccf99d8ed58b,1485.0,1695.0,4.0,GeForce GTX 1650 G5,151.0,Black / Silver,,70
f9cb4069-482e-4d4c-a817-e1c31b6bf227,1410.0,1665.0,4.0,GeForce GTX 1650 G6,174.0,Black,,28
8f27e13e-7fae-4e0a-b29e-4d0eba0534df,1825.0,2600.0,16.0,Radeon RX 6900 XT,270.0,Black,300.0,36
92312da2-4035-4105-8ceb-09757a25769a,1410.0,1665.0,8.0,GeForce RTX 3060 Ti LHR,235.0,Black / Gray,,30
b3c8ae98-718e-4f65-8336-232daaf51826,1365.0,1680.0,6.0,GeForce RTX 2060,190.0,Black,160.0,24
2531b2ba-f374-493a-b749-b1581435da2f,1685.0,1845.0,8.0,Radeon RX 5500 XT,241.0,Black / Yellow,130.0,80
334ee60a-59b7-4fdb-b433-b642fa9a1238,,,0.5,GeForce 7200 GS,,Black / Green,,133
c1010d44-27ab-41de-aa99-687e93f3d469,1530.0,1830.0,6.0,GeForce GTX 1660,168.0,Black,120.0,52
49d979ba-762b-4e42-bacc-db6bcf559314,1552.0,1777.0,8.0,GeForce RTX 3050 8GB,170.0,Black / Red,,34
4f3905be-f931-4a3e-83e6-3ba599a2da03,1575.0,1785.0,8.0,GeForce RTX 3070 Ti,300.0,Black,290.0,21
33cec08b-d25c-4b4a-bea2-5ea631e75200,1925.0,2340.0,16.0,Radeon RX 6900 XT,340.0,Black,300.0,36
7e790fe5-2ec2-4e01-8fc7-7234d0b831f8,115.0,1176.0,4.0,Radeon RX 560 - 896,225.0,Black,,134
ca0b3ea1-61b6-4bb7-8569-660da0b8e4f4,1440.0,1770.0,10.0,GeForce RTX 3080 10GB LHR,318.0,Gray,,41
78a966f0-9ece-4737-ac0e-992174008290,480.0,,1.0,Radeon HD 6570,150.0,Black,44.0,135
f67f4bc6-6f48-4744-9c40-496238461e71,562.0,1200.0,6.0,RTX A2000 6GB,170.0,Black,,76
37c9c2bd-678a-4185-a99c-13aa1e82b81a,1405.0,1425.0,8.0,Radeon RX 580,270.0,Black / Red,185.0,12
2f02d463-a490-4781-9d75-01feef8a7d02,1825.0,2340.0,16.0,Radeon RX 6900 XT,320.0,Black,300.0,36
02932757-19f5-4fd5-834f-d67ee61d8bc8,1923.0,,4.0,Radeon RX 6400,165.0,Black / Silver,,57
f34b8abf-4c3b-4c34-a6eb-991734cae05c,700.0,,1.5,GeForce GTX 480,266.0,Black / Silver,250.0,136
acadd007-32c3-408a-975a-60ea7fd77794,1290.0,1544.0,2.0,GeForce GT 1030,168.0,Gray,30.0,51
3f4160f9-b1d8-44c5-aa9c-950f4248fd34,1365.0,1680.0,6.0,GeForce RTX 2060,270.0,Black / Silver,160.0,24
b84fab7d-5587-45aa-b0d9-3f8a143707bc,1850.0,2190.0,16.0,Radeon RX 6800,340.0,Black,250.0,18
2b554483-cee0-4a84-be8c-c50340b00376,2321.0,2581.0,12.0,Radeon RX 6700 XT,323.0,Black,230.0,3
b53f8b16-aaad-4593-a64c-d72b898cc691,1365.0,1680.0,6.0,GeForce RTX 2060,168.0,Black,160.0,24
3b42d429-93a5-4e09-b563-bceed455217c,920.0,,8.0,FirePro W7100,241.0,Black / Red,150.0,111
2edcb4d9-1d99-4ca9-bff3-8af08144762a,771.0,,4.0,Quadro K4200,241.0,Black / Silver,105.0,137
e9a59c18-5cfb-4a95-bf45-a6dd4493f75d,1058.0,,1.0,GeForce GTX 650,170.0,Black / Silver,64.0,138
1571b51e-6ce1-4bf8-b91a-e1c4cc4c71d5,810.0,,3.0,Quadro K4000,241.0,Black / Silver,80.0,139
e4c8363f-ae9d-4c61-996e-0e65e3b690cb,1050.0,1100.0,4.0,Radeon R9 270X,297.0,Black / Silver,180.0,140
528500ad-93b3-4a63-a658-e034584e630d,1058.0,1124.0,4.0,Quadro K1200,160.0,Black / Green,45.0,141
0719f990-f86c-4ed8-8121-d5279f160e75,1354.0,1455.0,2.0,GeForce GTX 1050,178.0,Black,75.0,64
51de72f0-e7b0-49df-969a-123a5b5ba24c,700.0,,2.0,GeForce GT 730,167.0,Black / Green,49.0,40
ded3c599-2fc6-48d0-b58c-ec90689cc434,420.0,1425.0,2.0,T400 2GB,156.0,Black / Gray,,142
29b532d4-e372-4d2a-9db9-fe0bec2d4c69,,,2.0,Quadro K2000,198.0,Black / Green,51.0,143
7867bc90-d74c-40ee-a207-9a2dfe16b40b,1740.0,1845.0,4.0,GeForce GTX 1630,204.0,Black,,67
beb67a83-329f-4e61-82f6-99566a295db8,1485.0,1860.0,4.0,GeForce GTX 1650 G5,242.0,Black,,70
776d636c-db22-4c02-811f-8bc98d2e2072,,,2.0,Radeon HD 7750,,Black / Red,55.0,124
10d1b490-3c0f-41c9-b6e0-768b5563be35,630.0,,2.0,FirePro W4100,171.0,Black / Red,50.0,144
f1708d09-c8f6-4898-8e73-86045f9b03a8,954.0,,2.0,GeForce GT 710,115.0,Black,25.0,58
118e4a5c-9afc-4f80-b95d-e62993023ac8,1740.0,1815.0,4.0,GeForce GTX 1630,174.0,Black,,67
2a55b987-c6ea-412b-baf8-edb3ad71f1a6,1410.0,1710.0,4.0,GeForce GTX 1650 G6,202.0,Black,,28
3d5d71ce-085e-4173-9709-4315616445fc,1650.0,1830.0,8.0,GeForce RTX 2080 SUPER,266.0,Transparent / Black,250.0,62
2576188c-2652-4dc9-9fb4-a6877c7eb486,1085.0,1150.0,4.0,GeForce GTX 760,292.0,Black,170.0,145
7df022aa-1980-42b0-8b78-7a348535246b,1607.0,1733.0,8.0,GeForce GTX 1080,267.0,Black / Red,180.0,66
f3908fc4-ceae-4d1f-81a5-2ba43df2fcf6,1203.0,1405.0,2.0,GeForce GTX 950,257.0,Black,90.0,146
c0f09989-c104-4600-94c4-8dae260c7faf,902.0,,2.0,GeForce GT 730,137.0,Black,49.0,40
d8950251-9670-4df5-94f7-57e7eca2f507,,,6.0,Quadro 6000,,Black / Silver,204.0,147
5e5313cf-a5d0-430a-8b65-25ba106d8c9b,625.0,,1.0,Quadro 2000D,178.0,Black / Green,,148
